Member_name,verb_type,Calss ID
clack,Verbs of Emission,sound_emission-43.2
clang,Verbs of Emission,sound_emission-43.2
clank,Verbs of Emission,sound_emission-43.2
clap,Verbs of Emission,sound_emission-43.2
clash,Verbs of Emission,sound_emission-43.2
clatter,Verbs of Emission,sound_emission-43.2
click,Verbs of Emission,sound_emission-43.2
cling,Verbs of Emission,sound_emission-43.2
clink,Verbs of Emission,sound_emission-43.2
clomp,Verbs of Emission,sound_emission-43.2
clump,Verbs of Emission,sound_emission-43.2
clunk,Verbs of Emission,sound_emission-43.2
crack,Verbs of Emission,sound_emission-43.2
crackle,Verbs of Emission,sound_emission-43.2
crash,Verbs of Emission,sound_emission-43.2
creak,Verbs of Emission,sound_emission-43.2
crepitate,Verbs of Emission,sound_emission-43.2
crunch,Verbs of Emission,sound_emission-43.2
cry,Verbs of Emission,sound_emission-43.2
ding,Verbs of Emission,sound_emission-43.2
dong,Verbs of Emission,sound_emission-43.2
drone,Verbs of Emission,sound_emission-43.2
explode,Verbs of Emission,sound_emission-43.2
fizz,Verbs of Emission,sound_emission-43.2
fizzle,Verbs of Emission,sound_emission-43.2
groan,Verbs of Emission,sound_emission-43.2
growl,Verbs of Emission,sound_emission-43.2
gurgle,Verbs of Emission,sound_emission-43.2
hiss,Verbs of Emission,sound_emission-43.2
hoot,Verbs of Emission,sound_emission-43.2
honk,Verbs of Emission,sound_emission-43.2
howl,Verbs of Emission,sound_emission-43.2
hum,Verbs of Emission,sound_emission-43.2
jangle,Verbs of Emission,sound_emission-43.2
jingle,Verbs of Emission,sound_emission-43.2
keen,Verbs of Emission,sound_emission-43.2
knell,Verbs of Emission,sound_emission-43.2
knock,Verbs of Emission,sound_emission-43.2
lilt,Verbs of Emission,sound_emission-43.2
mewl,Verbs of Emission,sound_emission-43.2
moan,Verbs of Emission,sound_emission-43.2
murmur,Verbs of Emission,sound_emission-43.2
patter,Verbs of Emission,sound_emission-43.2
peal,Verbs of Emission,sound_emission-43.2
ping,Verbs of Emission,sound_emission-43.2
pink,Verbs of Emission,sound_emission-43.2
pipe,Verbs of Emission,sound_emission-43.2
plash,Verbs of Emission,sound_emission-43.2
plink,Verbs of Emission,sound_emission-43.2
plonk,Verbs of Emission,sound_emission-43.2
plop,Verbs of Emission,sound_emission-43.2
plunk,Verbs of Emission,sound_emission-43.2
pop,Verbs of Emission,sound_emission-43.2
purr,Verbs of Emission,sound_emission-43.2
putter,Verbs of Emission,sound_emission-43.2
rap,Verbs of Emission,sound_emission-43.2
rasp,Verbs of Emission,sound_emission-43.2
rattle,Verbs of Emission,sound_emission-43.2
ring,Verbs of Emission,sound_emission-43.2
roar,Verbs of Emission,sound_emission-43.2
roll,Verbs of Emission,sound_emission-43.2
rumble,Verbs of Emission,sound_emission-43.2
rustle,Verbs of Emission,sound_emission-43.2
scream,Verbs of Emission,sound_emission-43.2
screech,Verbs of Emission,sound_emission-43.2
shriek,Verbs of Emission,sound_emission-43.2
shrill,Verbs of Emission,sound_emission-43.2
sing,Verbs of Emission,sound_emission-43.2
sizzle,Verbs of Emission,sound_emission-43.2
snap,Verbs of Emission,sound_emission-43.2
sound,Verbs of Emission,sound_emission-43.2
sough,Verbs of Emission,sound_emission-43.2
sploosh,Verbs of Emission,sound_emission-43.2
splash,Verbs of Emission,sound_emission-43.2
splutter,Verbs of Emission,sound_emission-43.2
sputter,Verbs of Emission,sound_emission-43.2
squawk,Verbs of Emission,sound_emission-43.2
squeak,Verbs of Emission,sound_emission-43.2
squeal,Verbs of Emission,sound_emission-43.2
squelch,Verbs of Emission,sound_emission-43.2
strike,Verbs of Emission,sound_emission-43.2
swish,Verbs of Emission,sound_emission-43.2
swoosh,Verbs of Emission,sound_emission-43.2
thrum,Verbs of Emission,sound_emission-43.2
thud,Verbs of Emission,sound_emission-43.2
thump,Verbs of Emission,sound_emission-43.2
thunder,Verbs of Emission,sound_emission-43.2
thunk,Verbs of Emission,sound_emission-43.2
tick,Verbs of Emission,sound_emission-43.2
ting,Verbs of Emission,sound_emission-43.2
tinkle,Verbs of Emission,sound_emission-43.2
toll,Verbs of Emission,sound_emission-43.2
toot,Verbs of Emission,sound_emission-43.2
tootle,Verbs of Emission,sound_emission-43.2
trill,Verbs of Emission,sound_emission-43.2
trumpet,Verbs of Emission,sound_emission-43.2
twang,Verbs of Emission,sound_emission-43.2
ululate,Verbs of Emission,sound_emission-43.2
vroom,Verbs of Emission,sound_emission-43.2
wail,Verbs of Emission,sound_emission-43.2
wheeze,Verbs of Emission,sound_emission-43.2
whine,Verbs of Emission,sound_emission-43.2
whir,Verbs of Emission,sound_emission-43.2
whish,Verbs of Emission,sound_emission-43.2
whisper,Verbs of Emission,sound_emission-43.2
whistle,Verbs of Emission,sound_emission-43.2
whoosh,Verbs of Emission,sound_emission-43.2
whump,Verbs of Emission,sound_emission-43.2
zing,Verbs of Emission,sound_emission-43.2
echo,Verbs of Existence,sound_existence-47.4
resonate,Verbs of Existence,sound_existence-47.4
resound,Verbs of Existence,sound_existence-47.4
reverberate,Verbs of Existence,sound_existence-47.4
roll,Verbs of Existence,sound_existence-47.4
sound,Verbs of Existence,sound_existence-47.4
belt,Verbs of Contact by Impact,spank-18.3
biff,Verbs of Contact by Impact,spank-18.3
birch,Verbs of Contact by Impact,spank-18.3
bludgeon,Verbs of Contact by Impact,spank-18.3
bonk,Verbs of Contact by Impact,spank-18.3
brain,Verbs of Contact by Impact,spank-18.3
cane,Verbs of Contact by Impact,spank-18.3
clobber,Verbs of Contact by Impact,spank-18.3
clout,Verbs of Contact by Impact,spank-18.3
club,Verbs of Contact by Impact,spank-18.3
conk,Verbs of Contact by Impact,spank-18.3
cosh,Verbs of Contact by Impact,spank-18.3
cudgel,Verbs of Contact by Impact,spank-18.3
cuff,Verbs of Contact by Impact,spank-18.3
elbow,Verbs of Contact by Impact,spank-18.3
flagellate,Verbs of Contact by Impact,spank-18.3
flail,Verbs of Contact by Impact,spank-18.3
flog,Verbs of Contact by Impact,spank-18.3
fustigate,Verbs of Contact by Impact,spank-18.3
knee,Verbs of Contact by Impact,spank-18.3
knife,Verbs of Contact by Impact,spank-18.3
k.o.,Verbs of Contact by Impact,spank-18.3
lam,Verbs of Contact by Impact,spank-18.3
larrup,Verbs of Contact by Impact,spank-18.3
lather,Verbs of Contact by Impact,spank-18.3
paddle,Verbs of Contact by Impact,spank-18.3
pommel,Verbs of Contact by Impact,spank-18.3
pummel,Verbs of Contact by Impact,spank-18.3
slam,Verbs of Contact by Impact,spank-18.3
sock,Verbs of Contact by Impact,spank-18.3
spank,Verbs of Contact by Impact,spank-18.3
strap,Verbs of Contact by Impact,spank-18.3
thrash,Verbs of Contact by Impact,spank-18.3
thump,Verbs of Contact by Impact,spank-18.3
truncheon,Verbs of Contact by Impact,spank-18.3
wallop,Verbs of Contact by Impact,spank-18.3
wham,Verbs of Contact by Impact,spank-18.3
whap,Verbs of Contact by Impact,spank-18.3
whip,Verbs of Contact by Impact,spank-18.3
whisk,Verbs of Contact by Impact,spank-18.3
whomp,Verbs of Contact by Impact,spank-18.3
whop,Verbs of Contact by Impact,spank-18.3
horsewhip,Verbs of Contact by Impact,spank-18.3
bow,Verbs of Existence,spatial_configuration-47.6
crouch,Verbs of Existence,spatial_configuration-47.6
hover,Verbs of Existence,spatial_configuration-47.6
huddle,Verbs of Existence,spatial_configuration-47.6
hunch,Verbs of Existence,spatial_configuration-47.6
jut,Verbs of Existence,spatial_configuration-47.6
kneel,Verbs of Existence,spatial_configuration-47.6
lean,Verbs of Existence,spatial_configuration-47.6
lie,Verbs of Existence,spatial_configuration-47.6
loll,Verbs of Existence,spatial_configuration-47.6
loom,Verbs of Existence,spatial_configuration-47.6
lounge,Verbs of Existence,spatial_configuration-47.6
protrude,Verbs of Existence,spatial_configuration-47.6
repose,Verbs of Existence,spatial_configuration-47.6
rise,Verbs of Existence,spatial_configuration-47.6
roost,Verbs of Existence,spatial_configuration-47.6
sag,Verbs of Existence,spatial_configuration-47.6
slouch,Verbs of Existence,spatial_configuration-47.6
slump,Verbs of Existence,spatial_configuration-47.6
suspend,Verbs of Existence,spatial_configuration-47.6
squat,Verbs of Existence,spatial_configuration-47.6
stoop,Verbs of Existence,spatial_configuration-47.6
swag,Verbs of Existence,spatial_configuration-47.6
tower,Verbs of Existence,spatial_configuration-47.6
yaw,Verbs of Existence,spatial_configuration-47.6
kill,Verbs of Spending Time,spend_time-104
lead,Verbs of Spending Time,spend_time-104
pass,Verbs of Spending Time,spend_time-104
serve,Verbs of Spending Time,spend_time-104
misspend,Verbs of Spending Time,spend_time-104
spend,Verbs of Spending Time,spend_time-104
use,Verbs of Spending Time,spend_time-104
waste,Verbs of Spending Time,spend_time-104
blow,Verbs of Separating and Disassembling,split-23.2
break,Verbs of Separating and Disassembling,split-23.2
cut,Verbs of Separating and Disassembling,split-23.2
draw,Verbs of Separating and Disassembling,split-23.2
hack,Verbs of Separating and Disassembling,split-23.2
hew,Verbs of Separating and Disassembling,split-23.2
kick,Verbs of Separating and Disassembling,split-23.2
knock,Verbs of Separating and Disassembling,split-23.2
pry,Verbs of Separating and Disassembling,split-23.2
pull,Verbs of Separating and Disassembling,split-23.2
push,Verbs of Separating and Disassembling,split-23.2
rip,Verbs of Separating and Disassembling,split-23.2
roll,Verbs of Separating and Disassembling,split-23.2
saw,Verbs of Separating and Disassembling,split-23.2
shove,Verbs of Separating and Disassembling,split-23.2
slip,Verbs of Separating and Disassembling,split-23.2
sliver,Verbs of Separating and Disassembling,split-23.2
snap,Verbs of Separating and Disassembling,split-23.2
split,Verbs of Separating and Disassembling,split-23.2
tear,Verbs of Separating and Disassembling,split-23.2
tug,Verbs of Separating and Disassembling,split-23.2
yank,Verbs of Separating and Disassembling,split-23.2
overload,Verbs of Putting,spray-9.7
scent,Verbs of Searching,stalk-35.3
smell,Verbs of Searching,stalk-35.3
stalk,Verbs of Searching,stalk-35.3
taste,Verbs of Searching,stalk-35.3
track,Verbs of Searching,stalk-35.3
whiff,Verbs of Searching,stalk-35.3
abduct,Verbs of Removing,steal-10.5
annex,Verbs of Removing,steal-10.5
bleed,Verbs of Removing,steal-10.5
cabbage,Verbs of Removing,steal-10.5
carjack,Verbs of Removing,steal-10.5
commandeer,Verbs of Removing,steal-10.5
confiscate,Verbs of Removing,steal-10.5
cull,Verbs of Removing,steal-10.5
emancipate,Verbs of Removing,steal-10.5
embezzle,Verbs of Removing,steal-10.5
extort,Verbs of Removing,steal-10.5
filch,Verbs of Removing,steal-10.5
highjack,Verbs of Removing,steal-10.5
kidnap,Verbs of Removing,steal-10.5
knock_off,Verbs of Removing,steal-10.5
liberate,Verbs of Removing,steal-10.5
lift,Verbs of Removing,steal-10.5
milk,Verbs of Removing,steal-10.5
misappropriate,Verbs of Removing,steal-10.5
nobble,Verbs of Removing,steal-10.5
pickpocket,Verbs of Removing,steal-10.5
pinch,Verbs of Removing,steal-10.5
plagiarize,Verbs of Removing,steal-10.5
plunder,Verbs of Removing,steal-10.5
purloin,Verbs of Removing,steal-10.5
recapture,Verbs of Removing,steal-10.5
reclaim,Verbs of Removing,steal-10.5
recoup,Verbs of Removing,steal-10.5
redeem,Verbs of Removing,steal-10.5
repossess,Verbs of Removing,steal-10.5
rescue,Verbs of Removing,steal-10.5
rob,Verbs of Removing,steal-10.5
rustle,Verbs of Removing,steal-10.5
seize,Verbs of Removing,steal-10.5
snatch_away,Verbs of Removing,steal-10.5
sequester,Verbs of Removing,steal-10.5
take,Verbs of Removing,steal-10.5
thieve,Verbs of Removing,steal-10.5
wrest,Verbs of Removing,steal-10.5
incite,Stimulate and Depress Verbs,stimulate-59.4
jolt,Stimulate and Depress Verbs,stimulate-59.4
prompt,Stimulate and Depress Verbs,stimulate-59.4
rouse,Stimulate and Depress Verbs,stimulate-59.4
spur,Stimulate and Depress Verbs,stimulate-59.4
stimulate,Stimulate and Depress Verbs,stimulate-59.4
feel,Verbs of Perception,stimulus_subject-30.4
look,Verbs of Perception,stimulus_subject-30.4
smell,Verbs of Perception,stimulus_subject-30.4
sound,Verbs of Perception,stimulus_subject-30.4
taste,Verbs of Perception,stimulus_subject-30.4
cut,Aspectual Verbs,stop-55.4
discontinue,Aspectual Verbs,stop-55.4
kill,Aspectual Verbs,stop-55.4
disenfranchise,Verbs of Killing,subjugate-42.3
enslave,Verbs of Killing,subjugate-42.3
mob,Verbs of Killing,subjugate-42.3
nourish,Verbs of Killing,subjugate-42.3
suppress,Verbs of Killing,subjugate-42.3
stamp_down,Verbs of Killing,subjugate-42.3
subdue,Verbs of Killing,subjugate-42.3
conquer,Verbs of Killing,subjugate-42.3
curb,Verbs of Killing,subjugate-42.3
crush,Verbs of Killing,subjugate-42.3
stifle,Verbs of Killing,subjugate-42.3
dampen,Verbs of Killing,subjugate-42.3
suffocate,Verbs of Killing,subjugate-42.3
choke,Verbs of Killing,subjugate-42.3
hush,Verbs of Killing,subjugate-42.3
silence,Verbs of Killing,subjugate-42.3
still,Verbs of Killing,subjugate-42.3
shut_up,Verbs of Killing,subjugate-42.3
hush_up,Verbs of Killing,subjugate-42.3
lull,Verbs of Killing,subjugate-42.3
calm_down,Verbs of Killing,subjugate-42.3
gag,Verbs of Killing,subjugate-42.3
muzzle,Verbs of Killing,subjugate-42.3
squelch,Verbs of Killing,subjugate-42.3
quell,Verbs of Killing,subjugate-42.3
quench,Verbs of Killing,subjugate-42.3
smother,Verbs of Killing,subjugate-42.3
muffle,Verbs of Killing,subjugate-42.3
repress,Verbs of Killing,subjugate-42.3
quash,Verbs of Killing,subjugate-42.3
keep_down,Verbs of Killing,subjugate-42.3
subjugate,Verbs of Killing,subjugate-42.3
reduce,Verbs of Killing,subjugate-42.3
slake,Verbs of Killing,subjugate-42.3
strangle,Verbs of Killing,subjugate-42.3
kill,Verbs of Killing,subjugate-42.3
walk_over,Verbs of Killing,subjugate-42.3
answer,Subordinate and Coordinate Verbss,subordinate-95.2.1
report,Subordinate and Coordinate Verbss,subordinate-95.2.1
give,Verbs of Emission,substance_emission-43.4
give_off,Verbs of Emission,substance_emission-43.4
give_out,Verbs of Emission,substance_emission-43.4
give_forth,Verbs of Emission,substance_emission-43.4
emit,Verbs of Emission,substance_emission-43.4
substitute,Substitute and Replace Verbss,substitute-13.6.2
swap,Substitute and Replace Verbss,substitute-13.6.2
swap_out,Substitute and Replace Verbss,substitute-13.6.2
switch,Substitute and Replace Verbss,substitute-13.6.2
asphyxiate,Verbs Involving the Body,suffocate-40.7
choke,Verbs Involving the Body,suffocate-40.7
stifle,Verbs Involving the Body,suffocate-40.7
suffocate,Verbs Involving the Body,suffocate-40.7
rule,Supervision and Direct Verbss,supervision-95.2.2
govern,Supervision and Direct Verbss,supervision-95.2.2
reign_over,Supervision and Direct Verbss,supervision-95.2.2
superintend,Supervision and Direct Verbss,supervision-95.2.2
hold,Support and Oppose Verbss,support-15.3
bear,Support and Oppose Verbss,support-15.3
suspect,Suspect Verbs,suspect-81
accuse,Suspect Verbs,suspect-81
condemn,Suspect Verbs,suspect-81
hold,Aspectual Verbs,sustain-55.6
maintain,Aspectual Verbs,sustain-55.6
sustain,Aspectual Verbs,sustain-55.6
prolong,Aspectual Verbs,sustain-55.6
protract,Aspectual Verbs,sustain-55.6
keep_up,Aspectual Verbs,sustain-55.6
continue,Aspectual Verbs,sustain-55.6
carry_on,Aspectual Verbs,sustain-55.6
bite,Verbs of Contact by Impact,swat-18.2
chop,Verbs of Contact by Impact,swat-18.2
claw,Verbs of Contact by Impact,swat-18.2
kick,Verbs of Contact by Impact,swat-18.2
paw,Verbs of Contact by Impact,swat-18.2
peck,Verbs of Contact by Impact,swat-18.2
punch,Verbs of Contact by Impact,swat-18.2
scratch,Verbs of Contact by Impact,swat-18.2
slice,Verbs of Contact by Impact,swat-18.2
slug,Verbs of Contact by Impact,swat-18.2
stab,Verbs of Contact by Impact,swat-18.2
swat,Verbs of Contact by Impact,swat-18.2
swipe,Verbs of Contact by Impact,swat-18.2
speak,Verbs of Communication,talk-37.5
talk,Verbs of Communication,talk-37.5
affix,Verbs of Combining and Attaching,tape-22.4
anchor,Verbs of Combining and Attaching,tape-22.4
band,Verbs of Combining and Attaching,tape-22.4
belt,Verbs of Combining and Attaching,tape-22.4
bond,Verbs of Combining and Attaching,tape-22.4
bolt,Verbs of Combining and Attaching,tape-22.4
bracket,Verbs of Combining and Attaching,tape-22.4
buckle,Verbs of Combining and Attaching,tape-22.4
button,Verbs of Combining and Attaching,tape-22.4
cable,Verbs of Combining and Attaching,tape-22.4
cement,Verbs of Combining and Attaching,tape-22.4
chain,Verbs of Combining and Attaching,tape-22.4
cinch,Verbs of Combining and Attaching,tape-22.4
clamp,Verbs of Combining and Attaching,tape-22.4
clasp,Verbs of Combining and Attaching,tape-22.4
clip,Verbs of Combining and Attaching,tape-22.4
connect,Verbs of Combining and Attaching,tape-22.4
epoxy,Verbs of Combining and Attaching,tape-22.4
fasten,Verbs of Combining and Attaching,tape-22.4
fetter,Verbs of Combining and Attaching,tape-22.4
glue,Verbs of Combining and Attaching,tape-22.4
gum,Verbs of Combining and Attaching,tape-22.4
handcuff,Verbs of Combining and Attaching,tape-22.4
harness,Verbs of Combining and Attaching,tape-22.4
hinge,Verbs of Combining and Attaching,tape-22.4
hitch,Verbs of Combining and Attaching,tape-22.4
hook,Verbs of Combining and Attaching,tape-22.4
knot,Verbs of Combining and Attaching,tape-22.4
lace,Verbs of Combining and Attaching,tape-22.4
lash,Verbs of Combining and Attaching,tape-22.4
lasso,Verbs of Combining and Attaching,tape-22.4
latch,Verbs of Combining and Attaching,tape-22.4
leash,Verbs of Combining and Attaching,tape-22.4
link,Verbs of Combining and Attaching,tape-22.4
lock,Verbs of Combining and Attaching,tape-22.4
loop,Verbs of Combining and Attaching,tape-22.4
manacle,Verbs of Combining and Attaching,tape-22.4
moor,Verbs of Combining and Attaching,tape-22.4
muzzle,Verbs of Combining and Attaching,tape-22.4
nail,Verbs of Combining and Attaching,tape-22.4
padlock,Verbs of Combining and Attaching,tape-22.4
paste,Verbs of Combining and Attaching,tape-22.4
paste,Verbs of Combining and Attaching,tape-22.4
peg,Verbs of Combining and Attaching,tape-22.4
pin,Verbs of Combining and Attaching,tape-22.4
plaster,Verbs of Combining and Attaching,tape-22.4
reeve,Verbs of Combining and Attaching,tape-22.4
rivet,Verbs of Combining and Attaching,tape-22.4
rope,Verbs of Combining and Attaching,tape-22.4
screw,Verbs of Combining and Attaching,tape-22.4
seal,Verbs of Combining and Attaching,tape-22.4
shackle,Verbs of Combining and Attaching,tape-22.4
skewer,Verbs of Combining and Attaching,tape-22.4
solder,Verbs of Combining and Attaching,tape-22.4
staple,Verbs of Combining and Attaching,tape-22.4
stitch,Verbs of Combining and Attaching,tape-22.4
strap,Verbs of Combining and Attaching,tape-22.4
string,Verbs of Combining and Attaching,tape-22.4
suture,Verbs of Combining and Attaching,tape-22.4
tack,Verbs of Combining and Attaching,tape-22.4
tape,Verbs of Combining and Attaching,tape-22.4
tether,Verbs of Combining and Attaching,tape-22.4
thread,Verbs of Combining and Attaching,tape-22.4
thumbtack,Verbs of Combining and Attaching,tape-22.4
tie,Verbs of Combining and Attaching,tape-22.4
trammel,Verbs of Combining and Attaching,tape-22.4
truss,Verbs of Combining and Attaching,tape-22.4
weld,Verbs of Combining and Attaching,tape-22.4
wire,Verbs of Combining and Attaching,tape-22.4
yoke,Verbs of Combining and Attaching,tape-22.4
zip,Verbs of Combining and Attaching,tape-22.4
acquaint,Verbs of Communication,tell-37.2
inform,Verbs of Communication,tell-37.2
